"","code","Wbcode","country","year","area1","area2","area3","computer1","computer2","computer3","computer4","computer5","computer6","delta01","delta02","delta03","delta04","delta05","delta06","delta07","delta08","delta09","delta10","delta11","delta12","delta13","delta14","delta15","delta16","delta17","delta18","delta19","delta20","delta21","delta22","delta23","delta24","delta25","delta26","delta27","delta28","delta29","delta30","delta31","delta32","delta33","delta34","delta35","domestic1","domestic2","domestic3","domestic4","domestic5","domestic6","domestic7","domestic8","domestic9","economics1","economics2","economics3","economics4","economics5","economics6","economics7","electoral1","electoral2","electoral3","electoral4","electoral5","energy1","energy2","energy3","energy4","indprod1","indprod2","indprod3","indprod4","indprod5","indprod6","industry1","industry2","industry3","industry4","industry5","instat1","instat2","instat3","instat4","instat5","instat6","instat7","instat8","legis01","legis02","legis03","legis04","legis05","legis06","legis07","legis08","legis09","legis10","mail1","mail2","mail3","mail4","media1","media2","media3","media4","media5","media6","media7","military1","military2","military3","military4","phone1","phone2","phone3","phone4","phone5","phone6","physician1","physician2","polit01","polit02","polit03","polit04","polit05","polit06","polit07","polit08","polit09","polit10","polit11","polit12","polit13","polit14","polit15","pop1","pop2","pop3","pop4","railroad1","railroad2","railroad3","railroad4","railroad5","railroad6","railroad7","revexp1","revexp2","revexp3","revexp4","revexp5","revexp6","revexp7","school01","school02","school03","school04","school05","school06","school07","school08","school09","school10","school11","school12","telegraph1","telegraph2","telegraph3","telegraph4","trade1","trade2","trade3","trade4","trade5","urban01","urban02","urban03","urban04","urban05","urban06","urban07","urban08","urban09","urban10","vehicle1","vehicle2","vehicle3","vehicle4","vehicle5","vehicle6","guerilla","overall.conflict","riots","strikes","demos","assassinations","internet","computers","radios","tvs","newspapers","landlines","mobiles","industry","oecd"
"15435",1220,"USA","United States",1872,9347000,3609000,3609,NA,NA,NA,NA,NA,NA,253,265,285,160,-481,-729,1537,-553,291,NA,958,0,1685,1384,NA,291,NA,82,0,81,714,NA,NA,NA,NA,0,0,NA,NA,37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,421,NA,NA,NA,NA,NA,NA,NA,NA,NA,6460,153,NA,NA,NA,NA,NA,NA,227,54,NA,NA,NA,NA,501,247,252,NA,NA,44,NA,NA,NA,NA,NA,134,243,NA,NA,NA,NA,181,NA,NA,NA,601580,14332,726235,17302,0,NA,0,NA,NA,NA,NA,6688,159,42,10,NA,NA,0,NA,NA,NA,66,1515,5123,1,0,0,2,2,2,1,0,9,1,0,3,2,1,41972,116,41972,"116",66171,183,NA,NA,NA,NA,NA,651625,1552,374107,891,277518,661,241,7732,1842,83,19,7815,1861,98,64,15,7879,1877,806,751,208,12444,296,64000,1524,52400,1248,10148,4546,108,5350,127,6383,152,8042,191,8189,195,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.7,"OECD"
"15436",1220,"USA","United States",1873,9347000,3609000,3609,NA,NA,NA,NA,NA,NA,246,259,185,157,-1291,212,125,1306,270,NA,601,0,913,1351,NA,269,NA,-11,0,-5,667,NA,NA,NA,NA,0,0,NA,NA,37,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,306,71,NA,NA,NA,NA,501,247,252,NA,NA,44,NA,NA,NA,NA,NA,194,300,NA,NA,NA,NA,154,NA,NA,NA,633027,14719,764200,17769,0,NA,0,NA,NA,NA,NA,7404,172,43,9,NA,NA,0,NA,NA,NA,65,1538,4856,1,0,0,2,2,2,1,0,9,1,0,3,2,0,43006,119,43006,"119",70268,194,NA,NA,NA,NA,NA,624083,1451,333738,776,290345,675,255,7917,1840,86,19,8003,1860,98,71,16,8074,1877,809,820,227,14457,336,66400,1543,60700,1411,10684,4754,110,5576,129,6661,154,8392,195,8514,197,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.7,"OECD"
"15437",1220,"USA","United States",1874,9347000,3609000,3609,NA,NA,NA,NA,NA,NA,240,252,181,155,-1082,178,-1231,503,-226,NA,309,0,837,1011,NA,-228,NA,310,526,306,625,NA,NA,NA,NA,0,0,NA,NA,37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384,87,NA,NA,NA,NA,501,247,252,4,31,44,82,1,1,594,1,194,300,NA,NA,NA,NA,154,NA,NA,NA,633527,14385,764700,17363,0,NA,0,NA,NA,NA,NA,7172,162,44,9,NA,NA,0,NA,NA,NA,65,1538,4856,1,0,0,2,2,2,1,0,9,1,0,3,2,1,44040,122,44040,"122",72385,200,NA,NA,NA,NA,NA,607613,1379,304979,692,302634,687,237,8355,1897,89,20,8444,1917,98,77,17,8521,1934,812,890,246,16329,370,59600,1353,65300,1482,10521,4962,112,5802,131,6938,157,8672,196,8840,200,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.7,"OECD"
"15438",1220,"USA","United States",1875,9347000,3609000,3609,NA,NA,NA,NA,NA,NA,235,164,178,152,-780,-1135,-916,-931,-221,NA,250,0,813,270,NA,-222,NA,163,0,167,588,NA,NA,NA,NA,0,0,NA,NA,37,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,463,102,NA,NA,NA,NA,501,247,252,NA,NA,43,NA,NA,NA,NA,NA,169,292,NA,NA,NA,NA,173,NA,NA,NA,634026,14066,765199,16976,0,NA,0,NA,NA,NA,NA,6206,137,38,8,NA,NA,0,NA,NA,NA,64,1562,5234,1,0,0,2,2,2,1,0,9,1,0,3,2,0,45073,124,45073,"124",74096,205,NA,NA,NA,NA,NA,562623,1248,288000,638,274623,609,226,8693,1928,93,20,8786,1949,98,83,18,8869,1967,815,960,266,17154,380,55400,1229,60600,1344,9767,5170,114,6028,133,7216,160,9020,200,9165,203,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.7,"OECD"
"15439",1220,"USA","United States",1876,9347000,3609000,3609,NA,NA,NA,NA,NA,NA,229,242,175,150,-16,-575,-1587,-372,-86,NA,341,0,714,684,NA,-60,NA,-135,0,-133,556,NA,NA,NA,NA,0,0,NA,NA,37,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,495,NA,NA,NA,NA,NA,NA,NA,NA,NA,8422,182,NA,NA,NA,NA,NA,NA,542,117,343,74,NA,NA,501,247,252,NA,NA,43,NA,NA,NA,NA,NA,169,292,NA,NA,NA,NA,173,NA,NA,NA,643000,13945,778000,16873,0,NA,0,NA,NA,NA,NA,5779,125,41,8,30,NA,30,6,NA,6,63,1587,5234,1,0,0,2,2,2,1,0,9,1,0,3,2,1,46107,127,46107,"127",76808,212,NA,NA,NA,NA,NA,559197,1212,294096,637,265101,574,218,8773,1902,96,20,8869,1923,98,90,19,8959,1943,818,1030,285,18730,406,47700,1034,59700,1294,9033,5378,116,6254,135,7494,162,9367,203,9491,205,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6e-05,NA,24.7,"OECD"
"15440",1220,"USA","United States",1877,9347000,3609000,3609,NA,NA,NA,NA,NA,NA,224,236,172,148,-644,-1098,87,796,1210,NA,330,0,666,1034,21667,974,NA,-116,500,-114,526,NA,NA,NA,NA,0,0,NA,NA,37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,579,122,360,76,NA,NA,501,247,252,NA,NA,43,NA,NA,NA,NA,NA,153,293,NA,NA,NA,NA,192,NA,NA,NA,737000,15633,873000,18518,0,NA,0,NA,NA,NA,NA,5044,106,34,7,90,NA,90,19,NA,19,63,1587,4990,1,0,0,2,2,2,1,0,9,1,1,3,2,0,47141,130,47141,"130",79082,219,NA,NA,NA,NA,NA,522740,1108,281406,596,241334,511,209,8866,1880,99,21,8965,1901,98,96,20,9061,1922,821,1100,304,21159,448,49200,1043,65900,1397,9525,5586,118,6480,137,7771,164,9713,206,9817,208,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00019,NA,24.7,"OECD"
"15441",1220,"USA","United States",1878,9347000,3609000,3609,NA,NA,NA,NA,NA,NA,219,231,169,145,-1023,-391,-709,830,1456,NA,319,0,-1743,1071,17895,3295,NA,303,0,305,500,NA,NA,NA,NA,0,0,NA,NA,37,158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744,154,377,78,NA,NA,501,247,252,NA,NA,43,NA,NA,NA,NA,NA,153,293,NA,NA,NA,NA,192,NA,NA,NA,862837,17910,1186066,24620,0,NA,0,NA,NA,NA,NA,6682,138,36,7,260,NA,260,53,NA,53,62,1612,4990,1,0,0,2,2,2,1,0,9,0,0,3,2,1,48174,133,48174,"133",81747,226,NA,NA,NA,NA,NA,494728,1026,257764,535,236964,491,282,9336,1937,103,21,9439,1959,98,103,21,9542,1980,824,908,251,23919,496,46700,969,72900,1513,9830,5794,120,6706,139,8049,167,9980,207,10142,210,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00053,NA,24.7,"OECD"
"15442",1220,"USA","United States",1879,9347000,3609000,3609,NA,NA,NA,NA,NA,NA,215,226,83,71,393,1039,-227,-132,1217,NA,575,0,-2111,262,1698,2374,NA,-145,0,-143,476,NA,NA,NA,NA,0,0,NA,NA,36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,950,193,393,79,NA,NA,501,247,252,5,34,43,70,1,7,584,1,149,293,NA,NA,NA,NA,197,NA,NA,NA,988674,20091,1499133,30465,0,NA,0,NA,NA,NA,NA,5152,104,38,7,310,NA,310,62,NA,62,62,1612,5423,1,0,0,2,2,2,1,0,9,0,0,3,2,0,49208,136,49208,"136",86556,239,NA,NA,NA,NA,NA,540775,1098,273827,556,266948,542,193,9398,1909,106,21,9504,1931,98,109,22,9613,1953,827,717,198,25070,509,46600,947,73500,1493,9626,6002,121,6932,140,8327,169,10325,209,10468,212,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00062,NA,24.7,"OECD"
"15443",1220,"USA","United States",1880,9347000,3609000,3609,NA,NA,NA,NA,NA,NA,214,221,165,142,1924,-185,5987,1366,1036,NA,794,0,-2676,1414,5323,1834,NA,168,0,166,455,NA,NA,NA,NA,0,40,NA,NA,36,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,570,NA,NA,NA,NA,NA,NA,NA,NA,NA,9217,183,NA,NA,NA,NA,NA,NA,1267,252,410,81,NA,NA,501,248,251,NA,NA,44,NA,NA,NA,NA,NA,149,293,NA,NA,NA,NA,197,NA,NA,NA,1114512,22174,1812199,36055,0,NA,0,NA,NA,NA,NA,5754,114,38,7,480,NA,480,95,NA,95,61,1639,5423,1,0,0,2,2,2,1,0,9,0,0,3,2,1,50262,139,50262,"139",93262,258,NA,NA,NA,NA,NA,601170,1196,333527,663,267643,532,215,9757,1941,110,21,9867,1963,98,116,23,9983,1986,830,526,145,29216,581,76100,1514,85300,1697,11818,6211,123,7159,142,8605,171,10670,212,10794,214,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00095,NA,24.8,"OECD"
"15444",1220,"USA","United States",1881,9347000,3609000,3609,NA,NA,NA,NA,NA,NA,255,216,325,352,543,-508,-357,536,852,NA,1046,0,-3655,843,4421,1436,NA,-124,952,-117,0,NA,NA,NA,NA,-159,120,NA,NA,48,-165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1613,312,427,82,NA,NA,493,251,256,NA,NA,45,NA,NA,NA,NA,NA,147,293,NA,NA,NA,NA,199,NA,NA,NA,1240349,24064,2125266,41233,0,NA,0,NA,NA,NA,NA,4536,88,38,7,710,NA,710,137,NA,137,62,1612,5346,1,0,0,2,2,2,1,0,8,1,2,3,2,0,51542,142,51542,"142",103108,285,NA,NA,NA,NA,NA,621495,1205,360782,699,260713,505,174,9882,1917,119,23,10001,1940,98,120,23,10121,1963,834,335,92,32500,630,75300,1460,92200,1788,12004,6559,127,7615,147,9144,177,11338,219,11459,222,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00137,NA,25.1,"OECD"
"15445",1220,"USA","United States",1882,9347000,3609000,3609,NA,NA,NA,NA,NA,NA,248,282,236,340,916,-337,-55,-1532,748,NA,1122,0,-5760,1984,3504,1195,NA,-47,435,-36,0,NA,NA,NA,NA,-141,119,NA,NA,36,-155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1765,334,555,105,NA,NA,486,254,260,NA,NA,46,NA,NA,NA,NA,NA,147,293,NA,NA,NA,NA,199,NA,NA,NA,1366187,25864,2438333,46162,0,NA,0,NA,NA,NA,NA,5676,107,38,7,980,NA,980,185,NA,185,63,1587,5346,1,0,0,2,2,2,1,0,8,0,0,3,2,1,52821,146,52821,"146",114677,317,NA,NA,NA,NA,NA,661506,1252,403525,763,257981,488,220,10083,1908,128,24,10211,1933,98,124,23,10335,1956,837,144,39,39900,755,76700,1452,80000,1514,10944,6908,130,8072,152,9683,183,12006,227,12124,229,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00185,NA,25.4,"OECD"
"15446",1220,"USA","United States",1883,9347000,3609000,3609,NA,NA,NA,NA,NA,NA,242,205,307,328,-354,41,-427,449,2021,NA,599,0,512,79,2378,1073,NA,183,417,181,0,NA,NA,NA,NA,-144,118,NA,NA,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1701,314,715,132,NA,NA,479,257,264,NA,NA,47,NA,NA,NA,NA,NA,197,325,NA,NA,NA,NA,165,NA,NA,NA,1682092,31092,2765500,51118,0,NA,0,NA,NA,NA,NA,6423,118,37,6,1240,NA,1240,229,NA,229,63,1587,4998,1,0,0,2,2,2,1,0,8,0,0,3,2,0,54100,149,54100,"149",121422,336,NA,NA,NA,NA,NA,663696,1226,398288,736,265408,490,242,10515,1943,137,25,10652,1968,98,128,23,10780,1992,841,148,41,41181,761,75200,1390,85600,1582,11146,7257,134,8529,157,10222,188,12573,232,12789,236,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00229,NA,25.7,"OECD"
"15447",1220,"USA","United States",1884,9347000,3609000,3609,NA,NA,NA,NA,NA,NA,236,268,223,318,-1454,-1020,-842,-777,1603,NA,327,0,243,-26,1659,924,NA,67,400,76,0,NA,NA,NA,NA,-167,155,NA,NA,48,-158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,590,NA,NA,NA,NA,NA,NA,NA,NA,NA,10053,181,NA,NA,NA,NA,NA,NA,1576,284,683,123,NA,NA,471,261,268,6,35,48,70,1,4,800,1,197,325,NA,NA,NA,NA,165,NA,NA,NA,1997997,36078,3092667,55845,0,NA,0,NA,NA,NA,NA,4760,85,39,7,1480,NA,1480,267,NA,267,64,1562,4998,1,0,0,2,2,2,1,0,8,1,0,3,2,1,55379,153,55379,"153",125345,347,NA,NA,NA,NA,NA,592646,1070,348520,629,244126,440,195,10836,1956,146,26,10982,1983,98,132,23,11114,2006,845,153,42,42076,759,70500,1273,80800,1459,10915,7605,137,8985,162,10761,194,13236,239,13454,242,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00267,NA,26.1,"OECD"
"15448",1220,"USA","United States",1885,9347000,3609000,3609,NA,NA,NA,NA,NA,NA,231,196,218,246,-922,432,-1390,-521,1319,NA,230,0,238,-210,300,808,NA,143,385,141,435,NA,NA,NA,NA,-148,114,NA,NA,47,-154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1739,306,708,124,NA,NA,464,264,272,NA,NA,49,NA,NA,NA,NA,NA,183,325,NA,NA,NA,NA,178,NA,NA,NA,2313902,40839,3419833,60359,0,NA,0,NA,NA,NA,NA,4996,88,39,6,1560,NA,1560,275,NA,275,65,1538,4973,1,0,0,2,2,2,1,0,9,1,1,3,2,0,56658,156,56658,"156",128320,355,NA,NA,NA,NA,NA,583918,1030,323691,571,260227,459,192,11243,1984,155,27,11398,2011,98,137,24,11535,2035,849,157,43,42097,743,62100,1096,78400,1383,10487,7954,140,9442,166,11300,199,13899,245,14119,249,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00275,NA,26.4,"OECD"
"15449",1220,"USA","United States",1886,9347000,3609000,3609,NA,NA,NA,NA,NA,NA,226,256,214,240,158,-893,611,-622,1114,NA,619,0,232,53,473,714,NA,0,370,10,0,NA,NA,NA,NA,-150,113,NA,NA,35,-150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2604,449,768,132,NA,NA,457,267,276,NA,NA,50,NA,NA,NA,NA,NA,183,325,NA,NA,NA,NA,178,NA,NA,NA,2629806,45390,3747000,64672,0,NA,0,NA,NA,NA,NA,4074,70,39,6,1670,NA,1670,288,NA,288,66,1515,4973,1,0,0,2,2,2,1,0,9,0,0,3,2,1,57938,160,57938,"160",136338,377,NA,NA,NA,NA,NA,578923,999,336440,580,242483,418,168,11499,1984,165,28,11664,2013,98,141,24,11805,2037,852,162,44,43290,747,67400,1163,75200,1297,10642,8303,143,9899,170,11839,204,14561,251,14785,255,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00288,NA,26.7,"OECD"
"15450",1220,"USA","United States",1887,9347000,3609000,3609,NA,NA,NA,NA,NA,NA,221,250,209,235,810,813,911,-216,959,NA,954,0,227,709,590,266,NA,-35,357,-30,0,NA,NA,NA,NA,-175,149,NA,NA,47,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3392,572,1185,200,NA,NA,449,271,280,NA,NA,51,NA,NA,NA,NA,NA,169,325,NA,NA,NA,NA,192,NA,NA,NA,2945711,49744,3931909,66398,0,NA,0,NA,NA,NA,NA,4555,76,39,6,1810,NA,1810,305,NA,305,65,1538,5107,1,0,0,2,2,2,1,0,9,1,0,3,2,0,59217,164,59217,"164",149214,413,NA,NA,NA,NA,NA,639335,1079,371403,627,267932,452,170,11711,1977,174,29,11885,2007,98,145,24,12030,2031,856,166,45,47395,800,75200,1269,75200,1269,11017,8651,146,10355,174,12378,209,15101,255,15450,260,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00305,NA,27.1,"OECD"
"15451",1220,"USA","United States",1888,9347000,3609000,3609,NA,NA,NA,NA,NA,NA,216,183,136,229,-16,-221,197,-339,838,NA,460,0,444,625,557,248,NA,30,345,30,0,NA,NA,NA,NA,-155,110,NA,NA,47,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,610,NA,NA,NA,NA,NA,NA,NA,NA,NA,11383,188,NA,NA,NA,NA,NA,NA,2945,486,1110,183,NA,NA,442,274,284,NA,NA,52,NA,NA,NA,NA,NA,169,325,NA,NA,NA,NA,192,NA,NA,NA,3261616,53914,4116819,68051,0,NA,0,NA,NA,NA,NA,4769,78,39,6,1950,NA,1950,322,NA,322,65,1538,5107,1,0,0,2,2,2,1,0,9,1,0,3,2,1,60496,167,60496,"167",156114,432,NA,NA,NA,NA,NA,647191,1069,379266,626,267925,442,178,12000,1983,183,30,12183,2013,98,149,24,12332,2038,860,171,47,51464,850,78300,1294,74200,1226,10686,9000,148,10812,178,12917,213,15758,260,16115,266,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00322,NA,27.4,"OECD"
"15452",1220,"USA","United States",1889,9347000,3609000,3609,NA,NA,NA,NA,NA,NA,211,240,202,224,0,950,-325,1077,741,NA,324,0,638,658,652,232,NA,-45,333,-40,0,NA,NA,NA,NA,-158,109,NA,NA,35,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3440,556,1166,188,NA,NA,435,277,288,5,35,54,70,1,6,882,1,166,325,NA,NA,NA,NA,196,NA,NA,NA,3577521,57912,4301728,69635,0,NA,0,NA,NA,NA,NA,5836,94,39,6,2120,NA,2120,343,NA,343,64,1562,4998,1,0,0,2,2,2,1,0,10,1,1,3,2,0,61775,171,61775,"171",161276,446,NA,NA,NA,NA,NA,686339,1111,387050,626,299289,484,195,12200,1974,192,31,12392,2005,98,153,24,12545,2030,863,183,50,56000,906,77400,1252,83900,1358,10514,9349,151,11269,182,13456,217,16416,265,16780,271,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00343,NA,27.7,"OECD"
"15453",1220,"USA","United States",1890,9347000,3609000,3609,NA,NA,NA,NA,NA,NA,207,175,132,164,208,413,423,626,661,NA,336,0,800,1070,525,217,NA,56,323,60,0,NA,NA,NA,NA,-160,144,NA,NA,46,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4345,689,1327,210,NA,NA,428,281,291,NA,NA,54,NA,NA,NA,NA,NA,166,325,NA,NA,NA,NA,196,NA,NA,NA,3893426,61745,4486637,71153,0,NA,0,NA,NA,NA,NA,7124,112,39,6,2280,NA,2280,361,NA,361,63,1587,4998,1,0,0,2,2,2,1,0,10,0,0,3,2,1,63056,174,63056,"174",166703,461,11848,19067,NA,NA,NA,721122,1143,403081,639,318041,504,224,12519,1985,203,32,12722,2017,98,157,24,12879,2042,867,195,54,63259,1003,82300,1305,91000,1443,11097,9698,153,11726,185,13995,221,17073,270,17446,276,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00361,NA,28.1,"OECD"
"15454",1220,"USA","United States",1891,9347000,3609000,3609,NA,NA,NA,NA,NA,NA,207,230,261,270,-454,1270,483,686,592,NA,108,NA,0,39,277,200,NA,45,0,50,417,NA,NA,NA,NA,-140,71,840,NA,35,-158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3966,616,1403,217,NA,NA,422,283,295,NA,NA,55,NA,NA,NA,NA,NA,235,332,NA,NA,NA,NA,141,NA,NA,NA,4209331,65401,4671546,72583,0,NA,0,NA,NA,NA,NA,7718,119,38,5,2390,NA,2390,371,NA,371,64,1562,4280,1,0,0,2,2,2,1,0,10,1,0,3,2,0,64361,178,64361,"178",168403,466,12844,20670,NA,NA,NA,758386,1178,392612,610,365774,568,211,12839,1994,211,32,13050,2027,98,165,25,13215,2053,870,198,54,64843,1007,88100,1368,99300,1542,11829,10149,157,12245,190,14567,226,17626,273,18107,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00371,NA,28.3,"OECD"
"15455",1220,"USA","United States",1892,9347000,3609000,3609,NA,NA,NA,NA,NA,NA,203,169,254,210,-1148,-757,-15,986,536,NA,193,NA,185,39,701,189,NA,-60,1250,-44,400,NA,NA,NA,NA,-118,70,403,NA,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,674,NA,NA,NA,NA,NA,NA,NA,NA,NA,12061,183,NA,NA,NA,NA,NA,NA,5007,762,1495,227,NA,NA,417,285,298,NA,NA,55,NA,NA,NA,NA,NA,235,332,NA,NA,NA,NA,141,NA,NA,NA,4525235,68912,4856456,73956,0,NA,0,NA,NA,NA,NA,7591,115,39,5,2610,NA,2610,397,NA,397,64,1562,4280,1,0,0,2,2,2,1,0,10,1,0,3,2,1,65666,181,65666,"181",171564,475,13363,21505,NA,NA,NA,699961,1065,354938,540,345023,525,220,13016,1982,240,36,13256,2018,98,173,26,13429,2045,872,201,55,66428,1011,89700,1366,111300,1694,13123,10600,161,12764,194,15139,230,18318,278,18768,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00397,NA,28.5,"OECD"
"15456",1220,"USA","United States",1893,9347000,3609000,3609,NA,NA,NA,NA,NA,NA,199,221,248,206,667,895,-44,-1216,489,NA,273,NA,181,39,0,178,NA,-35,278,-25,385,NA,NA,NA,NA,-119,70,648,NA,34,-154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4084,609,1366,203,NA,NA,412,287,301,NA,NA,56,NA,NA,NA,NA,NA,218,356,NA,NA,NA,NA,163,NA,NA,NA,4841140,72288,5041365,75277,0,NA,0,NA,NA,NA,NA,8245,123,39,5,2660,NA,2660,397,NA,397,65,1538,4968,1,0,0,2,2,2,1,0,10,1,1,3,2,0,66970,185,66970,"185",176461,488,14229,22899,NA,NA,NA,769298,1148,385820,576,383478,572,215,13229,1975,254,37,13483,2013,98,181,27,13664,2040,875,204,56,68012,1015,91100,1360,99700,1488,12649,11051,165,13283,198,15711,234,19010,283,19429,290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00397,NA,28.7,"OECD"
"15457",1220,"USA","United States",1894,9347000,3609000,3609,NA,NA,NA,NA,NA,NA,195,216,181,202,-2222,-594,-2022,34,448,NA,143,NA,178,39,504,168,NA,162,1351,179,0,NA,NA,NA,NA,-121,69,41,NA,23,-150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4483,656,1427,209,NA,NA,407,289,304,6,38,57,78,1,6,982,1,218,356,NA,NA,NA,NA,163,NA,NA,NA,5157045,75533,5226274,76547,0,NA,0,NA,NA,NA,NA,8894,130,42,6,2850,NA,2850,417,NA,417,66,1515,4968,1,0,0,2,2,2,1,0,10,0,0,3,2,1,68275,189,68275,"189",178709,495,14289,22995,NA,NA,NA,673880,987,306355,448,367525,538,242,13706,2007,289,42,13995,2049,97,189,27,14184,2077,877,208,57,69597,1019,74100,1085,102000,1493,11773,11502,168,13802,202,16284,238,19703,288,20090,294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00417,NA,28.9,"OECD"
